license_number,company_name,company_dba,license_classification,2 or more companies,# in each license,issued_date,naics_code,naics_name,,predirection,address_line1,address_line2,street_type,postdirection,unit_suite,city,state,postal_code,address_concat,address_api,longitude,latitude,disinvested_neighborhood,council_district,npu
LGB-105961-2020,ROBERT THOMPSON,,Accommodation and Food Services,x,,2025-01-20 14:07:18,722511,Full-Service Restaurants ,,,1579,MONROE,DR,NE,,ATLANTA,GA,30324,1579 MONROE DR ATLANTA GA 30324,"1579 Monroe Dr NE, Atlanta, Georgia, 30324",-84.36931996,33.79814198,FALSE,6,F
LGB-106061-2020,CARIBOU COFFEE #242,,Accommodation and Food Services,x,,2025-02-15 19:10:15,722511,Full-Service Restaurants ,,,581,JOSEPH E LOWERY,BLVD,SW,,ATLANTA,GA,30310,581 JOSEPH E LOWERY BLVD ATLANTA GA 30310,"581 Joseph E Lowery Blvd SW, Atlanta, Georgia, 30310",-84.41824496,33.73941401,FALSE,4,T
LGB-106146-2020,"Brooks Investments, Inc.",,Accommodation and Food Services,,,2025-02-17 23:04:19,722511,Full-Service Restaurants ,,,3740,ROSWELL,RD,NW,,ATLANTA,GA,30342,3740 ROSWELL RD ATLANTA GA 30342,"3740 Roswell Rd NE, Atlanta, Georgia, 30342",-84.382889,33.85762399,FALSE,8,B
LGB-106261-2020,"BRINKER GEORGIA, INC.",MAGGIANO'S LITTLE ITALY,Accommodation and Food Services,x,,2025-02-06 08:52:04,722511,Full-Service Restaurants ,,,3368,PEACHTREE,RD,NE,,ATLANTA,GA,30326,3368 PEACHTREE RD ATLANTA GA 30326,"3368 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36748751,33.84836257,FALSE,7,B
LGB-106362-2020,CASSILLY CORPORATION,LITTLE AZIO #2,Accommodation and Food Services,x,,2025-01-08 10:35:08,722511,Full-Service Restaurants ,,,749,MORELAND,AVE,SE,STE 100,ATLANTA,GA,30316,749 MORELAND AVE ATLANTA GA 30316,"749 Moreland Ave SE, Atlanta, Georgia, 30316",-84.34967797,33.73357299,FALSE,1,W
LGB-107372-2020,MILANO GROUP INC,,Accommodation and Food Services,x,,2025-02-14 15:08:51,722511,Full-Service Restaurants ,,,931,MONROE,DR,NE,STE 230-5,ATLANTA,GA,30308,931 MONROE DR ATLANTA GA 30308,"931 Monroe Dr NE, Atlanta, Georgia, 30308",-84.36750477,33.77961994,FALSE,6,E
LGB-107490-2020,MILANO GROUP INC,,Accommodation and Food Services,x,,2025-02-10 19:11:59,722511,Full-Service Restaurants ,,,718,PONCE DE LEON,AVE,NE,,ATLANTA,GA,30306,718 PONCE DE LEON AVE ATLANTA GA 30306,"718 Ponce de Leon Ave NE, Atlanta, Georgia, 30306",-84.36357953,33.77392293,FALSE,6,F
LGB-107788-2020,"TAQUERIA DEL SOL-CHESHIRE, LLC",MARQUETTE CLUB,Accommodation and Food Services,,,2025-02-18 23:06:18,722511,Full-Service Restaurants ,,,868,Joseph E. Boone,BLVD,NW,,ATLANTA,GA,30318,868 Joseph E. Boone BLVD ATLANTA GA 30318,"868 Joseph E Boone Blvd NW, Atlanta, Georgia, 30314",-84.41612174,33.76313567,TRUE,3,L
LGB-108437-2020,COUNTRY COOKING,THE OCEANAIRE SEAFOOD ROOM,Accommodation and Food Services,,,2025-02-06 14:38:41,722511,Full-Service Restaurants ,,,1100,PEACHTREE,ST,NW,,ATLANTA,GA,30309,1100 PEACHTREE ST ATLANTA GA 30309,"1100 Peachtree St NE, Atlanta, Georgia, 30309",-84.38363608,33.78502723,FALSE,2,E
LGB-108930-2020,COUNTRY COOKING,,Accommodation and Food Services,x,,2025-01-28 11:04:34,722511,Full-Service Restaurants ,,,593,JOSEPH E LOWERY ,BLVD,SW,,ATLANTA,GA,30310,593 JOSEPH E LOWERY  BLVD ATLANTA GA 30310,"593 Joseph E Lowery Blvd SW, Atlanta, Georgia, 30310",-84.41778132,33.73824534,FALSE,4,T
LGB-109802-2020,STARBUCKS COFFEE #13318,WILLY'S MEXICANA GRILL,Accommodation and Food Services,x,,2025-01-16 15:11:16,722511,Full-Service Restaurants ,,,1920,HOWELL MILL,RD,NW,,ATLANTA,GA,30318,1920 HOWELL MILL RD ATLANTA GA 30318,"1920 Howell Mill Rd NW, Atlanta, Georgia, 30318",-84.41317257,33.80733383,FALSE,8,C
LGB-109842-2020,STARBUCKS COFFEE #13318,CAFE AGORA,Accommodation and Food Services,x,,2025-01-27 10:05:13,722511,Full-Service Restaurants ,,,318,E PACES FERRY,RD,NE,,ATLANTA,GA,30305,318 E PACES FERRY RD ATLANTA GA 30305,"318 E Paces Ferry Rd NE, Atlanta, Georgia, 30305",-84.37738595,33.83956287,FALSE,7,B
LGB-109842-2020,"AUSTIN AVENUE ALBERT, LLC",CAFE AGORA,Accommodation and Food Services,,,2025-01-27 10:05:13,722511,Full-Service Restaurants ,,,318,E PACES FERRY,RD,NE,,ATLANTA,GA,30305,318 E PACES FERRY RD ATLANTA GA 30305,"318 E Paces Ferry Rd NE, Atlanta, Georgia, 30305",-84.37738595,33.83956287,FALSE,7,B
LGB-112549-2020,"AUSTIN AVENUE ALBERT, LLC",MILLTOWN ARMS TAVERN,Accommodation and Food Services,,,2025-02-10 15:06:17,722511,Full-Service Restaurants ,,,180,CARROLL,ST,SE,,ATLANTA,GA,30312,180 CARROLL ST ATLANTA GA 30312,"180 Carroll St SE, Atlanta, Georgia, 30312",-84.36789738,33.74963721,FALSE,5,N
LGB-114722-2020,ALIBABA LLC,,Accommodation and Food Services,,,2025-01-23 15:05:01,722511,Full-Service Restaurants ,,,29,MARIETTA,ST,NW,,ATLANTA,GA,30303,29 MARIETTA ST ATLANTA GA 30303,"29 Marietta St NW, Atlanta, Georgia, 30303",-84.39010716,33.7546897,FALSE,2,M
LGB-117370-2020,"KEVIN RATHBUN STEAK, LLC",CALIFORNIA PIZZA KITCHEN,Accommodation and Food Services,,,2025-02-15 18:59:46,722511,Full-Service Restaurants ,,,265,18TH,ST,NW,,ATLANTA,GA,30363,265 18TH ST ATLANTA GA 30363,"265 18th St NW, Atlanta, Georgia, 30363",-84.39701435,33.79268528,FALSE,3,E
LGB-117697-2019,"LA COSECHA XIII, LLC",MA LI RESTAURANT,Accommodation and Food Services,,,2025-02-04 10:05:33,722511,Full-Service Restaurants ,,,961,AMSTERDAM,AVE,NE,,ATLANTA,GA,30306,961 AMSTERDAM AVE ATLANTA GA 30306,"961 Amsterdam Ave NE, Atlanta, Georgia, 30306",-84.35555788,33.78738611,FALSE,6,F
LGB-117697-2019,"CORNER BAR PARTNER'S ONE, LLC",MA LI RESTAURANT,Accommodation and Food Services,,,2025-02-04 10:05:33,722511,Full-Service Restaurants ,,,961,AMSTERDAM,AVE,NE,,ATLANTA,GA,30306,961 AMSTERDAM AVE ATLANTA GA 30306,"961 Amsterdam Ave NE, Atlanta, Georgia, 30306",-84.35555788,33.78738611,FALSE,6,F
LGB-118221-2020,"CORNER BAR PARTNER'S ONE, LLC",WILLY'S MEXICANA GRILL,Accommodation and Food Services,,,2025-01-16 15:13:49,722511,Full-Service Restaurants ,,,1230,CAROLINE,ST,NE,,ATLANTA,GA,30307,1230 CAROLINE ST ATLANTA GA 30307,"1230 Caroline St NE, Atlanta, Georgia, 30307",-84.34844801,33.75860199,FALSE,5,O
LGB-118431-2020,"J. CHRISTOPHER'S MIDTOWN, LLC",CRUCIAL RESTAURANT & LOUNGE,Accommodation and Food Services,,,2025-02-14 15:29:17,722511,Full-Service Restaurants ,,,2517,DONALD L HOLLOWELL,PKWY,NW,,ATLANTA,GA,30318,2517 DONALD L HOLLOWELL PKWY ATLANTA GA 30318,"2517 Donald Lee Hollowell Pkwy NW, Atlanta, Georgia, 30318",-84.46818166,33.77618445,TRUE,9,J
LGB-119332-2020,"J. CHRISTOPHER'S MIDTOWN, LLC",,Accommodation and Food Services,,,2025-02-11 11:44:32,722511,Full-Service Restaurants ,,,1250,CAROLINE,ST,NE,STE C110,ATLANTA,GA,30307,1250 CAROLINE ST ATLANTA GA 30307,"1250 Caroline St NE, Atlanta, Georgia, 30307",-84.34803797,33.75860999,FALSE,5,O
LGB-119332-2020,"RAIN RESTAURANT, LLC",,Accommodation and Food Services,,,2025-02-11 11:44:32,722511,Full-Service Restaurants ,,,1250,CAROLINE,ST,NE,STE C110,ATLANTA,GA,30307,1250 CAROLINE ST ATLANTA GA 30307,"1250 Caroline St NE, Atlanta, Georgia, 30307",-84.34803797,33.75860999,FALSE,5,O
LGB-119873-2020,"RAIN RESTAURANT, LLC",THREE DOLLAR CAFE JR.,Accommodation and Food Services,,,2025-01-07 17:20:11,722511,Full-Service Restaurants ,,,4475,ROSWELL,RD,NE,,ATLANTA,GA,30342,4475 ROSWELL RD ATLANTA GA 30342,"4475 Roswell Rd NE, Atlanta, Georgia, 30342",-84.37950171,33.87728873,FALSE,7,B
LGB-119987-2019,"VINTAGE SELECT CORP, II",Holy Taco,Accommodation and Food Services,x,,2025-02-13 17:09:11,722511,Full-Service Restaurants ,,,1314,GLENWOOD,AVE,SE,,ATLANTA,GA,30316,1314 GLENWOOD AVE ATLANTA GA 30316,"1314 Glenwood Ave SE, Atlanta, Georgia, 30316",-84.34463953,33.74036565,FALSE,5,W
LGB-121545-2020,PAPA JOHNS PIZZA,ECCO,Accommodation and Food Services,x,,2025-01-20 16:25:47,722511,Full-Service Restaurants ,,,40,7TH,ST,NE,,ATLANTA,GA,30308,40 7TH ST ATLANTA GA 30308,"40 7th St NE, Atlanta, Georgia, 30308",-84.3858919,33.77889298,FALSE,2,E
LGB-121756-2020,WHITE HOUSE RESTAURANT,,Accommodation and Food Services,x,,2025-02-28 23:07:42,722511,Full-Service Restaurants ,,,2581,PIEDMONT,RD,NE,,ATLANTA,GA,30324,2581 PIEDMONT RD ATLANTA GA 30324,"2581 Piedmont Rd NE, Atlanta, Georgia, 30324",-84.36674889,33.82407228,FALSE,6,B
LGB-121839-2020,CARIBBEANS DELIGHT,,Accommodation and Food Services,x,,2025-03-03 23:05:43,722511,Full-Service Restaurants ,,,2571,PIEDMONT,RD,NE,STE 100,ATLANTA,GA,30324,2571 PIEDMONT RD ATLANTA GA 30324,"2571 Piedmont Rd NE, Atlanta, Georgia, 30324",-84.36527603,33.825621,FALSE,6,B
LGB-122215-2020,CANTERBURY COURT#16047,PASTA VINO,Accommodation and Food Services,,,2025-02-07 08:53:28,722511,Full-Service Restaurants ,,,2391,PEACHTREE,RD,NE,STE C-1,ATLANTA,GA,30305,2391 PEACHTREE RD ATLANTA GA 30305,"2391 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.38774497,33.820235,FALSE,7,B
LGB-122604-2020,CANTERBURY COURT#16047,LITTLE AZIO #7,Accommodation and Food Services,x,,2025-01-08 11:34:39,722511,Full-Service Restaurants ,,,1700,NORTHSIDE,DR,SW,STE-160,ATLANTA,GA,30318,1700 NORTHSIDE DR ATLANTA GA 30318,"1700 Northside Dr NW, Atlanta, Georgia, 30318",-84.40927255,33.80087637,FALSE,9,D
LGB-122633-2020,METROPOLIS MAC LLC,,Accommodation and Food Services,x,,2025-02-06 08:51:30,722511,Full-Service Restaurants ,,,230,10TH,ST,NE,,ATLANTA,GA,30309,230 10TH ST ATLANTA GA 30309,"230 10th St NE, Atlanta, Georgia, 30309",-84.37970874,33.78198561,FALSE,6,E
LGB-122842-2020,"MIDWAY RESTAURANTS, LLC",,Accommodation and Food Services,,,2025-02-14 17:11:42,722511,Full-Service Restaurants ,,,2555,PIEDMONT,RD,NE,,ATLANTA,GA,30338,2555 PIEDMONT RD ATLANTA GA 30338,"2555 Piedmont Rd NE, Atlanta, Georgia, 30324",-84.36371372,33.82559242,FALSE,6,B
LGB-123119-2020,"TEAM AWESOME, INC",NO MAS CANTINA,Accommodation and Food Services,,,2025-01-03 06:07:36,722511,Full-Service Restaurants ,,,180,WALKER,ST,SW,STE B,ATLANTA,GA,30313,180 WALKER ST ATLANTA GA 30313,"180 Walker St SW, Atlanta, Georgia, 30313",-84.40098654,33.74981473,FALSE,4,M
LGB-123119-2020,HAO,NO MAS CANTINA,Accommodation and Food Services,x,,2025-01-03 06:07:36,722511,Full-Service Restaurants ,,,180,WALKER,ST,SW,STE B,ATLANTA,GA,30313,180 WALKER ST ATLANTA GA 30313,"180 Walker St SW, Atlanta, Georgia, 30313",-84.40098654,33.74981473,FALSE,4,M
LGB-123716-2020,2420 PIEDMONT ROAD LLC,,Accommodation and Food Services,x,,2025-02-10 19:11:35,722511,Full-Service Restaurants ,,,3393,PEACHTREE,ST,NE,#1009 A,ATLANTA,GA,30326,3393 PEACHTREE ST ATLANTA GA 30326,"3393 Peachtree St NE, Atlanta, Georgia, 30326",-84.36249902,33.84623801,FALSE,7,B
LGB-123920-2020,STEM'S CAFE INC,,Accommodation and Food Services,,,2025-02-14 15:08:29,722511,Full-Service Restaurants ,,,985,MONROE,DR,NE,STE F,ATLANTA,GA,30308,985 MONROE DR ATLANTA GA 30308,"985 Monroe Dr NE, Atlanta, Georgia, 30308",-84.36830298,33.78136074,FALSE,6,E
LGB-123986-2020,DC WINGS & BBQ,,Accommodation and Food Services,x,,2025-02-06 08:49:44,722511,Full-Service Restaurants ,,,3755,CARMIA,DR,NW,# 1210,ATLANTA,GA,30331,3755 CARMIA DR ATLANTA GA 30331,"3755 Carmia Dr, Atlanta, Georgia, 30331",-84.50979378,33.65588853,FALSE,11,P
LGB-123986-2020,DAIRY QUEEN,,Accommodation and Food Services,x,,2025-02-06 08:49:44,722511,Full-Service Restaurants ,,,3755,CARMIA,DR,NW,# 1210,ATLANTA,GA,30331,3755 CARMIA DR ATLANTA GA 30331,"3755 Carmia Dr, Atlanta, Georgia, 30331",-84.50979378,33.65588853,FALSE,11,P
LGB-123986-2020,"THE STEAMHOUSE LOUNGE, INC.",,Accommodation and Food Services,x,,2025-02-06 08:49:44,722511,Full-Service Restaurants ,,,3755,CARMIA,DR,NW,# 1210,ATLANTA,GA,30331,3755 CARMIA DR ATLANTA GA 30331,"3755 Carmia Dr, Atlanta, Georgia, 30331",-84.50979378,33.65588853,FALSE,11,P
LGB-124584-2020,"HIGHLANDS RESTAURANT COMPANY II, LLC",JAVA LORDS COFFEE HOUSE,Accommodation and Food Services,x,,2025-02-11 22:04:27,722511,Full-Service Restaurants ,,,1050,EUCLID,AVE,NE,,ATLANTA,GA,30307,1050 EUCLID AVE ATLANTA GA 30307,"1050 Euclid Ave NE, Atlanta, Georgia, 30307",-84.35281874,33.76271411,FALSE,2,N
LGB-125287-2020,J.R. OF ATLANTA AQUARIUM LLC,,Accommodation and Food Services,,,2025-01-15 15:06:05,722511,Full-Service Restaurants ,,,231,PEACHTREE,ST,NE,,ATLANTA,GA,30303,231 PEACHTREE ST ATLANTA GA 30303,"231 Peachtree St NE, Atlanta, Georgia, 30303",-84.38649163,33.75994028,FALSE,2,M
LGB-125292-2020,LOC-TAL LLC,RUTH'S CHRIS STEAK HOUSE,Accommodation and Food Services,,,2025-02-04 12:05:23,722511,Full-Service Restaurants ,,,3285,PEACHTREE,RD,NE,,ATLANTA,GA,30305,3285 PEACHTREE RD ATLANTA GA 30305,"3285 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.36861471,33.84434211,FALSE,7,B
LGB-125750-2020,HEALTHFUL ESSENCE,CHILI'S GRILL & BAR,Accommodation and Food Services,,,2025-02-06 08:49:47,722511,Full-Service Restaurants ,,,3660,CAMPCREEK,PKWY,SW,,ATLANTA,GA,30331,3660 CAMPCREEK PKWY ATLANTA GA 30331,"3660 Camp Creek Pkwy SW, Atlanta, Georgia, 30331",-84.50795085,33.65491805,FALSE,11,P
LGB-126134-2020,TRADER JOE' EAST INC,VICKERY'S GLENWOOD PARK,Accommodation and Food Services,,,2025-02-13 11:23:51,722511,Full-Service Restaurants ,,,933,GARRETT,ST,SE,101,ATLANTA,GA,30316,933 GARRETT ST ATLANTA GA 30316,"933 Garrett St SE, Atlanta, Georgia, 30316",-84.35737784,33.7403602,FALSE,5,W
LGB-126148-2020,FRESH TO ORDER,PASTA DA PULCINELLA,Accommodation and Food Services,,,2025-01-27 12:08:03,722511,Full-Service Restaurants ,,,1123,PEACHTREE,WALK,NE,,ATLANTA,GA,30309,1123 PEACHTREE WALK ATLANTA GA 30309,"1123 Peachtree Walk NE, Atlanta, Georgia, 30309",-84.38605309,33.78539847,FALSE,2,E
LGB-126148-2020,STARBUCKS COFFEE #14135,PASTA DA PULCINELLA,Accommodation and Food Services,x,,2025-01-27 12:08:03,722511,Full-Service Restaurants ,,,1123,PEACHTREE,WALK,NE,,ATLANTA,GA,30309,1123 PEACHTREE WALK ATLANTA GA 30309,"1123 Peachtree Walk NE, Atlanta, Georgia, 30309",-84.38605309,33.78539847,FALSE,2,E
LGB-126520-2020,STARBUCKS COFFEE #14135,TAQUERIA DEL SOL,Accommodation and Food Services,x,,2025-02-02 15:34:33,722511,Full-Service Restaurants ,,,2165,CHESHIRE BRIDGE,RD,NE,,ATLANTA,GA,30324,2165 CHESHIRE BRIDGE RD ATLANTA GA 30324,"2165 Cheshire Bridge Rd NE, Atlanta, Georgia, 30324",-84.35336266,33.81337416,FALSE,6,F
LGB-127063-2020,"CAFE LAPIN, LLC",,Accommodation and Food Services,,,2025-02-14 15:12:42,722511,Full-Service Restaurants ,,,1127,MORELAND,AVE,NE,,ATLANTA,GA,30316,1127 MORELAND AVE ATLANTA GA 30316,"1127 Moreland Ave SE, Atlanta, Georgia, 30316",-84.34979717,33.72353969,FALSE,1,W
LGB-127063-2020,SODEXO AT DELTA (TRAINING),,Accommodation and Food Services,,,2025-02-14 15:12:42,722511,Full-Service Restaurants ,,,1127,MORELAND,AVE,NE,,ATLANTA,GA,30316,1127 MORELAND AVE ATLANTA GA 30316,"1127 Moreland Ave SE, Atlanta, Georgia, 30316",-84.34979717,33.72353969,FALSE,1,W
LGB-127066-2020,SODEXO AT DELTA (ADMIN),,Accommodation and Food Services,,,2025-03-03 23:06:24,722511,Full-Service Restaurants ,,,1175,PEACHTREE,RD,NW,STE#5150,ATLANTA,GA,30309,1175 PEACHTREE RD ATLANTA GA 30309,"1175 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36904429,33.8466908,FALSE,7,B
LGB-127066-2020,JIMMY JOHN'S GOURMENT SANDWICH,,Accommodation and Food Services,,,2025-03-03 23:06:24,722511,Full-Service Restaurants ,,,1175,PEACHTREE,RD,NW,STE#5150,ATLANTA,GA,30309,1175 PEACHTREE RD ATLANTA GA 30309,"1175 Peachtree Rd NE, Atlanta, Georgia, 30326",-84.36904429,33.8466908,FALSE,7,B
LGB-127118-2020,FRESH 4 U,THE ALBERT,Accommodation and Food Services,x,,2025-02-06 12:06:32,722511,Full-Service Restaurants ,,,918,AUSTIN,AVE,NE,,ATLANTA,GA,30307,918 AUSTIN AVE ATLANTA GA 30307,"918 Austin Ave NE, Atlanta, Georgia, 30307",-84.35757901,33.76197801,FALSE,2,N
LGB-127118-2020,FRESH 4 U,THE ALBERT,Accommodation and Food Services,x,,2025-02-06 12:06:32,722511,Full-Service Restaurants ,,,918,AUSTIN,AVE,NE,,ATLANTA,GA,30307,918 AUSTIN AVE ATLANTA GA 30307,"918 Austin Ave NE, Atlanta, Georgia, 30307",-84.35757901,33.76197801,FALSE,2,N
LGB-127212-2020,RANCHHOD INVESTMENT-SUBWAY,,Accommodation and Food Services,x,,2025-01-21 12:22:41,722511,Full-Service Restaurants ,,,1099,EUCLID,AVE,NE,#A,ATLANTA,GA,30307,1099 EUCLID AVE ATLANTA GA 30307,"1099 Euclid Ave NE, Atlanta, Georgia, 30307",-84.35097038,33.76360623,FALSE,2,N
LGB-127593-2020,RANCHHOD INVESTMENT-SUBWAY,KEVIN RATHBUN STEAK,Accommodation and Food Services,x,,2025-02-11 17:19:01,722511,Full-Service Restaurants ,,,154,KROG,ST,NE,STE-200,ATLANTA,GA,30307,154 KROG ST ATLANTA GA 30307,"154 Krog St NE, Atlanta, Georgia, 30307",-84.363948,33.75878199,FALSE,2,N
LGB-128011-2020,"G & M AQUISITION GROUP, LLC",LA PARILLA MEXICAN RESTAURANT,Accommodation and Food Services,,,2025-02-07 16:06:31,722511,Full-Service Restaurants ,,,1801,HOWELL MILL,RD,NW,STE 420,ATLANTA,GA,30318,1801 HOWELL MILL RD ATLANTA GA 30318,"1801 Howell Mill Rd NW, Atlanta, Georgia, 30318",-84.41250294,33.80325804,FALSE,9,D
LGB-128869-2020,"BUCKHEAD PIZZA REALM, LLC",MARLOW'S TAVERN,Accommodation and Food Services,,,2025-02-17 13:05:17,722511,Full-Service Restaurants ,,,950,W PEACHTREE,ST,NW,,ATLANTA,GA,30309,950 W PEACHTREE ST ATLANTA GA 30309,"950 W Peachtree St NW, Atlanta, Georgia, 30309",-84.38761497,33.78012101,FALSE,2,E
LGB-128869-2020,"SPOON EASTSIDE, LLC",MARLOW'S TAVERN,Accommodation and Food Services,,,2025-02-17 13:05:17,722511,Full-Service Restaurants ,,,950,W PEACHTREE,ST,NW,,ATLANTA,GA,30309,950 W PEACHTREE ST ATLANTA GA 30309,"950 W Peachtree St NW, Atlanta, Georgia, 30309",-84.38761497,33.78012101,FALSE,2,E
LGB-128927-2019,NIRAMISH INDIAN CUISINE,,Accommodation and Food Services,,,2025-01-27 10:04:45,722511,Full-Service Restaurants ,,,950,W PEACHTREE,ST,NE,STE-235,ATLANTA,GA,30309,950 W PEACHTREE ST ATLANTA GA 30309,"950 W Peachtree St NW, Atlanta, Georgia, 30309",-84.38761497,33.78012101,FALSE,2,E
LGB-128927-2019,ATLANTA SUPERIOR FISH LLC,,Accommodation and Food Services,,,2025-01-27 10:04:45,722511,Full-Service Restaurants ,,,950,W PEACHTREE,ST,NE,STE-235,ATLANTA,GA,30309,950 W PEACHTREE ST ATLANTA GA 30309,"950 W Peachtree St NW, Atlanta, Georgia, 30309",-84.38761497,33.78012101,FALSE,2,E
LGB-129261-2020,"MKD NIGHTLIFE VENTURES, LLC",RAIN RESTAURANT,Accommodation and Food Services,,,2025-02-16 18:37:31,722511,Full-Service Restaurants ,,,2345,CHESHIRE BRIDGE,RD,NE,,ATLANTA,GA,30324,2345 CHESHIRE BRIDGE RD ATLANTA GA 30324,"2345 Cheshire Bridge Rd NE, Atlanta, Georgia, 30324",-84.35036923,33.81918064,FALSE,6,F
LGB-129261-2020,"STERLING RESTAURANTS, LLC",RAIN RESTAURANT,Accommodation and Food Services,,,2025-02-16 18:37:31,722511,Full-Service Restaurants ,,,2345,CHESHIRE BRIDGE,RD,NE,,ATLANTA,GA,30324,2345 CHESHIRE BRIDGE RD ATLANTA GA 30324,"2345 Cheshire Bridge Rd NE, Atlanta, Georgia, 30324",-84.35036923,33.81918064,FALSE,6,F
LGB-130294-2019,SUBWAY #45711,THE MELTING POT RESTAURANT,Accommodation and Food Services,x,,2025-01-23 07:05:07,722511,Full-Service Restaurants ,,,754,PEACHTREE,ST,NE,,ATLANTA,GA,30308,754 PEACHTREE ST ATLANTA GA 30308,"754 Peachtree St NE, Atlanta, Georgia, 30308",-84.38521339,33.77517938,FALSE,2,E
LGB-130885-2020,SUBWAY #45711,,Accommodation and Food Services,x,,2025-01-15 09:04:42,722511,Full-Service Restaurants ,,,2685,METROPOLITAN,PKWY,SW,STE-H1,ATLANTA,GA,30315,2685 METROPOLITAN PKWY ATLANTA GA 30315,"2685 Metropolitan Pkwy SW, Atlanta, Georgia, 30315",-84.40902109,33.68265742,TRUE,12,X
LGB-131556-2020,HANKOOK TAQUERIA LLC,,Accommodation and Food Services,,,2025-02-10 15:04:42,722511,Full-Service Restaurants ,,,3172,PEACHTREE,RD,NE,,ATLANTA,GA,30305,3172 PEACHTREE RD ATLANTA GA 30305,"3172 Peachtree Rd NE, Atlanta, Georgia, 30305",-84.37659227,33.84100485,FALSE,7,B
LGB-131931-2020,"3344, LLC",,Accommodation and Food Services,x,,2025-02-11 22:10:12,722511,Full-Service Restaurants ,,,576,LEE,ST,SW,STE #B,ATLANTA,GA,30310,576 LEE ST ATLANTA GA 30310,"576 Lee St SW, Atlanta, Georgia, 30310",-84.41369132,33.73924532,FALSE,4,T
LGB-132559-2020,"3344, LLC",,Accommodation and Food Services,x,,2025-02-10 13:37:39,722511,Full-Service Restaurants ,,,3750,PEACHTREE,ST,NE,,ATLANTA,GA,30319,3750 PEACHTREE ST ATLANTA GA 30319,"3750 Peachtree Rd NE, Atlanta, Georgia, 30319",-84.35252086,33.8560792,FALSE,7,B
LGB-132559-2020,"3344, LLC",,Accommodation and Food Services,,,2025-02-10 13:37:39,722511,Full-Service Restaurants ,,,3750,PEACHTREE,ST,NE,,ATLANTA,GA,30319,3750 PEACHTREE ST ATLANTA GA 30319,"3750 Peachtree Rd NE, Atlanta, Georgia, 30319",-84.35252086,33.8560792,FALSE,7,B
LGB-132566-2020,"YELLOWSTONE INDUSTRIES, INC.",TACO MAC,Accommodation and Food Services,,,2025-01-03 06:05:52,722511,Full-Service Restaurants ,,,933,PEACHTREE,ST,NE,,ATLANTA,GA,30309,933 PEACHTREE ST ATLANTA GA 30309,"933 Peachtree St NE, Atlanta, Georgia, 30309",-84.3836914,33.78022746,FALSE,2,E
LGB-132645-2020,A TOWN WINGS,THE MIDWAY PUB,Accommodation and Food Services,,,2025-02-15 19:04:41,722511,Full-Service Restaurants ,,,550,FLAT SHOALS,AVE,SE,,ATLANTA,GA,30316,550 FLAT SHOALS AVE ATLANTA GA 30316,"550 Flat Shoals Ave SE, Atlanta, Georgia, 30316",-84.34415849,33.73946178,FALSE,5,W
LGB-132646-2020,A TOWN WINGS,BONE GARDEN CANTINA,Accommodation and Food Services,,,2025-02-04 12:05:45,722511,Full-Service Restaurants ,,,1425,ELLSWORTH IND,BLVD,NW,# 6,ATLANTA,GA,30318,1425 ELLSWORTH IND BLVD ATLANTA GA 30318,"1425 Ellsworth Industrial Blvd NW, Atlanta, Georgia, 30318",-84.42573981,33.79389282,FALSE,9,D
LGB-132740-2020,ATLANTA SPORTS RESTAURANTS,,Accommodation and Food Services,,,2025-02-16 18:35:19,722511,Full-Service Restaurants ,,,3830,PRINCETON LAKES,CT,SW,#900,ATLANTA,GA,30331,3830 PRINCETON LAKES CT ATLANTA GA 30331,"3830 Princeton Lakes Ct SW, Atlanta, Georgia, 30331",-84.51408616,33.65644515,FALSE,11,P
LGB-133184-2020,"GREEN TABLE, INC.",TONGUE & GROOVE,Accommodation and Food Services,,,2025-02-13 09:09:37,722511,Full-Service Restaurants ,,,565,MAIN,ST,NW,,ATLANTA,GA,30324,565 MAIN ST ATLANTA GA 30324,"565 Main St NE, Atlanta, Georgia, 30324",-84.37019897,33.82238102,FALSE,6,B
LGB-133459-2020,ORMSBY'S LLC,,Accommodation and Food Services,,,2025-02-15 18:51:27,722511,Full-Service Restaurants ,,,3777,CAMPBELLTON,RD,SW,,ATLANTA,GA,30331,3777 CAMPBELLTON RD ATLANTA GA 30331,"3777 Campbellton Rd SW, Atlanta, Georgia, 30331",-84.51225303,33.691013,FALSE,11,P
LGB-133463-2020,ROSHAMBO LLC,,Accommodation and Food Services,,,2025-02-14 15:08:18,722511,Full-Service Restaurants ,,,3083,MARTIN L KING JR,DR,SW,#F,ATLANTA,GA,30311,3083 MARTIN L KING JR DR ATLANTA GA 30311,"3083 Martin Luther King Jr Dr SW, Atlanta, Georgia, 30311",-84.48848133,33.75138146,TRUE,10,I
LGB-134179-2020,Cafe Plaza Inc,,Accommodation and Food Services,,,2025-01-30 11:05:38,722511,Full-Service Restaurants ,,,2636,MARTIN L KING JR,DR,SW,#6,ATLANTA,GA,30311,2636 MARTIN L KING JR DR ATLANTA GA 30311,"2636 Martin Luther King Jr Dr SW, Atlanta, Georgia, 30311",-84.47396203,33.75378844,FALSE,10,I
